timestamp,datetime_utc,open,high,low,close,volume
1689251940,2023-07-13 12:39:00,49992.0000000000000000,49993.0000000000000000,49904.0000000000000000,49930.0000000000000000,969.2200000000000000
1689252000,2023-07-13 12:40:00,49998.0000000000000000,49999.0000000000000000,49916.0000000000000000,49988.0000000000000000,247.5400000000000000
1689252060,2023-07-13 12:41:00,49993.0000000000000000,49993.0000000000000000,49932.0000000000000000,49981.0000000000000000,841.0400000000000000
1689252120,2023-07-13 12:42:00,49931.0000000000000000,49997.0000000000000000,49930.0000000000000000,49997.0000000000000000,2802.9400000000000000
1689252180,2023-07-13 12:43:00,49913.0000000000000000,49999.0000000000000000,49913.0000000000000000,49919.0000000000000000,2330.3000000000000000
1689252240,2023-07-13 12:44:00,49918.0000000000000000,49918.0000000000000000,49918.0000000000000000,49918.0000000000000000,455.0200000000000000
1689252300,2023-07-13 12:45:00,49921.0000000000000000,49983.0000000000000000,49920.0000000000000000,49921.0000000000000000,10044.3200000000000000
1689252360,2023-07-13 12:46:00,49973.0000000000000000,49992.0000000000000000,49923.0000000000000000,49923.0000000000000000,769.2800000000000000
1689252420,2023-07-13 12:47:00,49919.0000000000000000,49994.0000000000000000,49919.0000000000000000,49983.0000000000000000,766.8400000000000000
1689252480,2023-07-13 12:48:00,49989.0000000000000000,49989.0000000000000000,49911.0000000000000000,49929.0000000000000000,2601.4800000000000000
1689252540,2023-07-13 12:49:00,49927.0000000000000000,49929.0000000000000000,49911.0000000000000000,49929.0000000000000000,1117.1800000000000000
1689252600,2023-07-13 12:50:00,49983.0000000000000000,49983.0000000000000000,49981.0000000000000000,49981.0000000000000000,691.4400000000000000
1689252660,2023-07-13 12:51:00,49924.0000000000000000,49982.0000000000000000,49924.0000000000000000,49926.0000000000000000,948.9400000000000000
1689252720,2023-07-13 12:52:00,49981.0000000000000000,49982.0000000000000000,49926.0000000000000000,49982.0000000000000000,1157.5400000000000000
1689252780,2023-07-13 12:53:00,49980.0000000000000000,49980.0000000000000000,49924.0000000000000000,49924.0000000000000000,88.8600000000000000
1689252840,2023-07-13 12:54:00,49980.0000000000000000,49980.0000000000000000,49978.0000000000000000,49978.0000000000000000,599.5400000000000000
1689252900,2023-07-13 12:55:00,49929.0000000000000000,49979.0000000000000000,49929.0000000000000000,49978.0000000000000000,110.9400000000000000
1689252960,2023-07-13 12:56:00,49980.0000000000000000,49990.0000000000000000,49913.0000000000000000,49913.0000000000000000,862.8200000000000000
1689253020,2023-07-13 12:57:00,49986.0000000000000000,49986.0000000000000000,49913.0000000000000000,49913.0000000000000000,215.6200000000000000
1689253080,2023-07-13 12:58:00,49912.0000000000000000,49999.0000000000000000,49912.0000000000000000,49999.0000000000000000,1444.0000000000000000
1689253140,2023-07-13 12:59:00,49913.0000000000000000,49994.0000000000000000,49911.0000000000000000,49914.0000000000000000,42.1800000000000000
1689253200,2023-07-13 13:00:00,49912.0000000000000000,49992.0000000000000000,49912.0000000000000000,49992.0000000000000000,952.9200000000000000
1689253260,2023-07-13 13:01:00,49912.0000000000000000,49912.0000000000000000,49912.0000000000000000,49912.0000000000000000,249.7200000000000000
1689253320,2023-07-13 13:02:00,49960.0000000000000000,49960.0000000000000000,49960.0000000000000000,49960.0000000000000000,7.5800000000000000
1689253380,2023-07-13 13:03:00,49969.0000000000000000,49972.0000000000000000,49969.0000000000000000,49972.0000000000000000,787.0800000000000000
1689253440,2023-07-13 13:04:00,49987.0000000000000000,49987.0000000000000000,49913.0000000000000000,49913.0000000000000000,327.4200000000000000
1689253500,2023-07-13 13:05:00,49915.0000000000000000,49978.0000000000000000,49911.0000000000000000,49970.0000000000000000,13956.0200000000000000
1689253560,2023-07-13 13:06:00,49988.0000000000000000,49988.0000000000000000,49988.0000000000000000,49988.0000000000000000,24.0000000000000000
1689253620,2023-07-13 13:07:00,49925.0000000000000000,49987.0000000000000000,49925.0000000000000000,49986.0000000000000000,5335.7400000000000000
1689253680,2023-07-13 13:08:00,49986.0000000000000000,49987.0000000000000000,49913.0000000000000000,49917.0000000000000000,1325.0600000000000000
1689253740,2023-07-13 13:09:00,49982.0000000000000000,49987.0000000000000000,49913.0000000000000000,49920.0000000000000000,294.0800000000000000
1689253800,2023-07-13 13:10:00,49914.0000000000000000,49986.0000000000000000,49912.0000000000000000,49914.0000000000000000,1903.0400000000000000
1689253860,2023-07-13 13:11:00,49914.0000000000000000,49970.0000000000000000,49914.0000000000000000,49970.0000000000000000,1980.0200000000000000
1689253920,2023-07-13 13:12:00,49914.0000000000000000,49916.0000000000000000,49912.0000000000000000,49912.0000000000000000,113.5800000000000000
1689253980,2023-07-13 13:13:00,49911.0000000000000000,49914.0000000000000000,49907.0000000000000000,49913.0000000000000000,6217.2400000000000000
1689254040,2023-07-13 13:14:00,49913.0000000000000000,49917.0000000000000000,49913.0000000000000000,49914.0000000000000000,1994.1800000000000000
1689254100,2023-07-13 13:15:00,49914.0000000000000000,49970.0000000000000000,49914.0000000000000000,49915.0000000000000000,1452.6400000000000000
1689254160,2023-07-13 13:16:00,49914.0000000000000000,49915.0000000000000000,49914.0000000000000000,49915.0000000000000000,61.3600000000000000
1689254220,2023-07-13 13:17:00,49915.0000000000000000,49938.0000000000000000,49914.0000000000000000,49914.0000000000000000,488.6200000000000000
1689254280,2023-07-13 13:18:00,49914.0000000000000000,49914.0000000000000000,49906.0000000000000000,49914.0000000000000000,590.3000000000000000
1689254340,2023-07-13 13:19:00,49935.0000000000000000,49935.0000000000000000,49904.0000000000000000,49908.0000000000000000,1891.1000000000000000
1689254400,2023-07-13 13:20:00,49904.0000000000000000,49910.0000000000000000,49904.0000000000000000,49910.0000000000000000,1249.6200000000000000
1689254460,2023-07-13 13:21:00,49910.0000000000000000,49910.0000000000000000,49904.0000000000000000,49904.0000000000000000,2253.7800000000000000
1689254520,2023-07-13 13:22:00,49910.0000000000000000,49910.0000000000000000,49904.0000000000000000,49910.0000000000000000,295.7800000000000000
1689254580,2023-07-13 13:23:00,49910.0000000000000000,49937.0000000000000000,49910.0000000000000000,49937.0000000000000000,1394.9800000000000000
1689254640,2023-07-13 13:24:00,49937.0000000000000000,49964.0000000000000000,49937.0000000000000000,49964.0000000000000000,587.7200000000000000
1689254700,2023-07-13 13:25:00,49963.0000000000000000,49965.0000000000000000,49904.0000000000000000,49906.0000000000000000,1773.3200000000000000
1689254760,2023-07-13 13:26:00,49963.0000000000000000,49963.0000000000000000,49905.0000000000000000,49905.0000000000000000,397.4800000000000000
1689254820,2023-07-13 13:27:00,49959.0000000000000000,49959.0000000000000000,49959.0000000000000000,49959.0000000000000000,7.0200000000000000
1689254880,2023-07-13 13:28:00,49957.0000000000000000,49957.0000000000000000,49904.0000000000000000,49904.0000000000000000,260.8400000000000000
1689254940,2023-07-13 13:29:00,49904.0000000000000000,49965.0000000000000000,49904.0000000000000000,49965.0000000000000000,110.7400000000000000
1689255000,2023-07-13 13:30:00,49965.0000000000000000,49965.0000000000000000,49904.0000000000000000,49963.0000000000000000,244.0000000000000000
1689255060,2023-07-13 13:31:00,49905.0000000000000000,49961.0000000000000000,49905.0000000000000000,49961.0000000000000000,855.1000000000000000
1689255120,2023-07-13 13:32:00,49905.0000000000000000,49969.0000000000000000,49905.0000000000000000,49964.0000000000000000,107.3400000000000000
1689255180,2023-07-13 13:33:00,49908.0000000000000000,49964.0000000000000000,49904.0000000000000000,49904.0000000000000000,3242.6200000000000000
1689255240,2023-07-13 13:34:00,49901.0000000000000000,49903.0000000000000000,49901.0000000000000000,49901.0000000000000000,1187.8000000000000000
1689255300,2023-07-13 13:35:00,49900.0000000000000000,49956.0000000000000000,49900.0000000000000000,49901.0000000000000000,2435.2400000000000000
1689255360,2023-07-13 13:36:00,49903.0000000000000000,49948.0000000000000000,49900.0000000000000000,49910.0000000000000000,3100.6600000000000000
1689255420,2023-07-13 13:37:00,49948.0000000000000000,49948.0000000000000000,49910.0000000000000000,49910.0000000000000000,848.8000000000000000
1689255480,2023-07-13 13:38:00,49946.0000000000000000,49946.0000000000000000,49900.0000000000000000,49943.0000000000000000,783.0600000000000000
1689255540,2023-07-13 13:39:00,49902.0000000000000000,49940.0000000000000000,49902.0000000000000000,49940.0000000000000000,96.7000000000000000
1689255600,2023-07-13 13:40:00,49900.0000000000000000,49945.0000000000000000,49900.0000000000000000,49900.0000000000000000,121.0200000000000000
1689255660,2023-07-13 13:41:00,49944.0000000000000000,49944.0000000000000000,49900.0000000000000000,49942.0000000000000000,2729.8400000000000000
1689255720,2023-07-13 13:42:00,49944.0000000000000000,49944.0000000000000000,49900.0000000000000000,49904.0000000000000000,9436.9600000000000000
1689255780,2023-07-13 13:43:00,49904.0000000000000000,49941.0000000000000000,49886.0000000000000000,49886.0000000000000000,8717.0800000000000000
1689255840,2023-07-13 13:44:00,49886.0000000000000000,49945.0000000000000000,49857.0000000000000000,49937.0000000000000000,1759.9200000000000000
1689255900,2023-07-13 13:45:00,49937.0000000000000000,49937.0000000000000000,49937.0000000000000000,49937.0000000000000000,0E-16
1689255960,2023-07-13 13:46:00,49900.0000000000000000,49944.0000000000000000,49853.0000000000000000,49857.0000000000000000,358.8600000000000000
1689256020,2023-07-13 13:47:00,49945.0000000000000000,49950.0000000000000000,49938.0000000000000000,49938.0000000000000000,1133.5000000000000000
1689256080,2023-07-13 13:48:00,49931.0000000000000000,49940.0000000000000000,49862.0000000000000000,49932.0000000000000000,992.0600000000000000
1689256140,2023-07-13 13:49:00,49864.0000000000000000,49866.0000000000000000,49864.0000000000000000,49865.0000000000000000,607.9000000000000000
1689256200,2023-07-13 13:50:00,49864.0000000000000000,49925.0000000000000000,49864.0000000000000000,49925.0000000000000000,522.1000000000000000
1689256260,2023-07-13 13:51:00,49924.0000000000000000,49924.0000000000000000,49864.0000000000000000,49915.0000000000000000,1258.7600000000000000
1689256320,2023-07-13 13:52:00,49864.0000000000000000,49936.0000000000000000,49853.0000000000000000,49936.0000000000000000,451.4200000000000000
1689256380,2023-07-13 13:53:00,49855.0000000000000000,49936.0000000000000000,49855.0000000000000000,49936.0000000000000000,34.6600000000000000
1689256440,2023-07-13 13:54:00,49936.0000000000000000,49936.0000000000000000,49854.0000000000000000,49934.0000000000000000,475.0800000000000000
1689256500,2023-07-13 13:55:00,49935.0000000000000000,49935.0000000000000000,49863.0000000000000000,49863.0000000000000000,452.6400000000000000
1689256560,2023-07-13 13:56:00,49859.0000000000000000,49861.0000000000000000,49858.0000000000000000,49858.0000000000000000,1087.3000000000000000
1689256620,2023-07-13 13:57:00,49857.0000000000000000,49859.0000000000000000,49857.0000000000000000,49859.0000000000000000,303.6000000000000000
1689256680,2023-07-13 13:58:00,49858.0000000000000000,49858.0000000000000000,49858.0000000000000000,49858.0000000000000000,170.8600000000000000
1689256740,2023-07-13 13:59:00,49906.0000000000000000,49906.0000000000000000,49859.0000000000000000,49859.0000000000000000,2595.2800000000000000
1689256800,2023-07-13 14:00:00,49904.0000000000000000,49905.0000000000000000,49859.0000000000000000,49859.0000000000000000,112.8400000000000000
1689256860,2023-07-13 14:01:00,49860.0000000000000000,49860.0000000000000000,49851.0000000000000000,49851.0000000000000000,483.1600000000000000
1689256920,2023-07-13 14:02:00,49851.0000000000000000,49851.0000000000000000,49851.0000000000000000,49851.0000000000000000,0E-16
1689256980,2023-07-13 14:03:00,49926.0000000000000000,49926.0000000000000000,49874.0000000000000000,49922.0000000000000000,2802.5800000000000000
1689257040,2023-07-13 14:04:00,49921.0000000000000000,49937.0000000000000000,49874.0000000000000000,49937.0000000000000000,339.4800000000000000
1689257100,2023-07-13 14:05:00,49936.0000000000000000,49936.0000000000000000,49874.0000000000000000,49918.0000000000000000,499.9800000000000000
1689257160,2023-07-13 14:06:00,49917.0000000000000000,49917.0000000000000000,49874.0000000000000000,49915.0000000000000000,1125.0400000000000000
1689257220,2023-07-13 14:07:00,49916.0000000000000000,49933.0000000000000000,49874.0000000000000000,49933.0000000000000000,5007.2000000000000000
1689257280,2023-07-13 14:08:00,49931.0000000000000000,49977.0000000000000000,49931.0000000000000000,49977.0000000000000000,20400.6000000000000000
1689257340,2023-07-13 14:09:00,49977.0000000000000000,49990.0000000000000000,49976.0000000000000000,49990.0000000000000000,2781.6000000000000000
1689257400,2023-07-13 14:10:00,49941.0000000000000000,49942.0000000000000000,49941.0000000000000000,49942.0000000000000000,775.3600000000000000
1689257460,2023-07-13 14:11:00,49990.0000000000000000,49990.0000000000000000,49943.0000000000000000,49989.0000000000000000,155.2000000000000000
1689257520,2023-07-13 14:12:00,49942.0000000000000000,49989.0000000000000000,49940.0000000000000000,49940.0000000000000000,3441.8600000000000000
1689257580,2023-07-13 14:13:00,49937.0000000000000000,49981.0000000000000000,49896.0000000000000000,49897.0000000000000000,6978.4400000000000000
1689257640,2023-07-13 14:14:00,49905.0000000000000000,49938.0000000000000000,49896.0000000000000000,49896.0000000000000000,1165.5600000000000000
1689257700,2023-07-13 14:15:00,49895.0000000000000000,49940.0000000000000000,49895.0000000000000000,49940.0000000000000000,2057.2800000000000000
1689257760,2023-07-13 14:16:00,49965.0000000000000000,49965.0000000000000000,49913.0000000000000000,49913.0000000000000000,108.6200000000000000
1689257820,2023-07-13 14:17:00,49908.0000000000000000,49964.0000000000000000,49908.0000000000000000,49911.0000000000000000,1161.4200000000000000
1689257880,2023-07-13 14:18:00,49911.0000000000000000,49984.0000000000000000,49911.0000000000000000,49984.0000000000000000,384.0400000000000000
1689257940,2023-07-13 14:19:00,49915.0000000000000000,49987.0000000000000000,49915.0000000000000000,49921.0000000000000000,652.5400000000000000
1689258000,2023-07-13 14:20:00,49987.0000000000000000,49987.0000000000000000,49905.0000000000000000,49986.0000000000000000,1037.0000000000000000
1689258060,2023-07-13 14:21:00,49985.0000000000000000,49987.0000000000000000,49898.0000000000000000,49899.0000000000000000,2007.0400000000000000
1689258120,2023-07-13 14:22:00,49899.0000000000000000,49899.0000000000000000,49899.0000000000000000,49899.0000000000000000,0E-16
1689258180,2023-07-13 14:23:00,49975.0000000000000000,49975.0000000000000000,49902.0000000000000000,49902.0000000000000000,61.9000000000000000
1689258240,2023-07-13 14:24:00,49986.0000000000000000,49986.0000000000000000,49986.0000000000000000,49986.0000000000000000,79.3800000000000000
1689258300,2023-07-13 14:25:00,49908.0000000000000000,49983.0000000000000000,49907.0000000000000000,49907.0000000000000000,930.5600000000000000
1689258360,2023-07-13 14:26:00,49902.0000000000000000,49975.0000000000000000,49902.0000000000000000,49975.0000000000000000,281.1600000000000000
1689258420,2023-07-13 14:27:00,49904.0000000000000000,49904.0000000000000000,49904.0000000000000000,49904.0000000000000000,721.8000000000000000
1689258480,2023-07-13 14:28:00,49977.0000000000000000,49987.0000000000000000,49976.0000000000000000,49987.0000000000000000,1493.8600000000000000
1689258540,2023-07-13 14:29:00,49979.0000000000000000,49987.0000000000000000,49979.0000000000000000,49987.0000000000000000,257.8800000000000000
1689258600,2023-07-13 14:30:00,49978.0000000000000000,49989.0000000000000000,49915.0000000000000000,49915.0000000000000000,1949.2600000000000000
1689258660,2023-07-13 14:31:00,49922.0000000000000000,49979.0000000000000000,49909.0000000000000000,49978.0000000000000000,1333.3200000000000000
1689258720,2023-07-13 14:32:00,49905.0000000000000000,49987.0000000000000000,49905.0000000000000000,49907.0000000000000000,138.3000000000000000
1689258780,2023-07-13 14:33:00,49915.0000000000000000,49987.0000000000000000,49903.0000000000000000,49903.0000000000000000,104.3400000000000000
1689258840,2023-07-13 14:34:00,49905.0000000000000000,49984.0000000000000000,49905.0000000000000000,49984.0000000000000000,203.6000000000000000
1689258900,2023-07-13 14:35:00,49911.0000000000000000,49912.0000000000000000,49911.0000000000000000,49912.0000000000000000,85.4200000000000000
1689258960,2023-07-13 14:36:00,49986.0000000000000000,49990.0000000000000000,49903.0000000000000000,49990.0000000000000000,490.8800000000000000
1689259020,2023-07-13 14:37:00,49908.0000000000000000,49908.0000000000000000,49908.0000000000000000,49908.0000000000000000,138.5000000000000000
1689259080,2023-07-13 14:38:00,49909.0000000000000000,49975.0000000000000000,49909.0000000000000000,49911.0000000000000000,233.3000000000000000
1689259140,2023-07-13 14:39:00,49975.0000000000000000,49975.0000000000000000,49905.0000000000000000,49905.0000000000000000,1012.7400000000000000
1689259200,2023-07-13 14:40:00,49972.0000000000000000,49972.0000000000000000,49911.0000000000000000,49911.0000000000000000,772.7200000000000000
1689259260,2023-07-13 14:41:00,49912.0000000000000000,49970.0000000000000000,49903.0000000000000000,49903.0000000000000000,1126.3000000000000000
1689259320,2023-07-13 14:42:00,49911.0000000000000000,49911.0000000000000000,49903.0000000000000000,49911.0000000000000000,1764.7800000000000000
1689259380,2023-07-13 14:43:00,49911.0000000000000000,49950.0000000000000000,49903.0000000000000000,49950.0000000000000000,492.7000000000000000
1689259440,2023-07-13 14:44:00,49905.0000000000000000,49906.0000000000000000,49905.0000000000000000,49906.0000000000000000,18.4200000000000000
1689259500,2023-07-13 14:45:00,49956.0000000000000000,49959.0000000000000000,49911.0000000000000000,49911.0000000000000000,96.9200000000000000
1689259560,2023-07-13 14:46:00,49957.0000000000000000,49958.0000000000000000,49957.0000000000000000,49958.0000000000000000,452.0200000000000000
1689259620,2023-07-13 14:47:00,49913.0000000000000000,49913.0000000000000000,49913.0000000000000000,49913.0000000000000000,49.6800000000000000
1689259680,2023-07-13 14:48:00,49911.0000000000000000,49989.0000000000000000,49911.0000000000000000,49984.0000000000000000,325.1600000000000000
1689259740,2023-07-13 14:49:00,49914.0000000000000000,49920.0000000000000000,49911.0000000000000000,49911.0000000000000000,2596.7800000000000000
1689259800,2023-07-13 14:50:00,49960.0000000000000000,49960.0000000000000000,49913.0000000000000000,49913.0000000000000000,310.2000000000000000
1689259860,2023-07-13 14:51:00,49920.0000000000000000,49920.0000000000000000,49920.0000000000000000,49920.0000000000000000,79.7400000000000000
1689259920,2023-07-13 14:52:00,49911.0000000000000000,49919.0000000000000000,49911.0000000000000000,49919.0000000000000000,423.0400000000000000
1689259980,2023-07-13 14:53:00,49920.0000000000000000,49989.0000000000000000,49920.0000000000000000,49967.0000000000000000,6538.2800000000000000
1689260040,2023-07-13 14:54:00,49986.0000000000000000,49986.0000000000000000,49913.0000000000000000,49913.0000000000000000,95.6400000000000000
1689260100,2023-07-13 14:55:00,49912.0000000000000000,49985.0000000000000000,49912.0000000000000000,49981.0000000000000000,509.7800000000000000
1689260160,2023-07-13 14:56:00,49912.0000000000000000,49987.0000000000000000,49912.0000000000000000,49914.0000000000000000,503.7600000000000000
1689260220,2023-07-13 14:57:00,49922.0000000000000000,49987.0000000000000000,49922.0000000000000000,49987.0000000000000000,48.1800000000000000
1689260280,2023-07-13 14:58:00,49984.0000000000000000,49990.0000000000000000,49984.0000000000000000,49990.0000000000000000,2847.8000000000000000
1689260340,2023-07-13 14:59:00,49990.0000000000000000,49990.0000000000000000,49931.0000000000000000,49939.0000000000000000,1720.9000000000000000
1689260400,2023-07-13 15:00:00,49943.0000000000000000,49988.0000000000000000,49943.0000000000000000,49988.0000000000000000,157.9600000000000000
1689260460,2023-07-13 15:01:00,49990.0000000000000000,49990.0000000000000000,49990.0000000000000000,49990.0000000000000000,63.9600000000000000
1689260520,2023-07-13 15:02:00,49990.0000000000000000,49990.0000000000000000,49912.0000000000000000,49917.0000000000000000,2778.1800000000000000
1689260580,2023-07-13 15:03:00,49921.0000000000000000,49921.0000000000000000,49917.0000000000000000,49917.0000000000000000,42.8600000000000000
1689260640,2023-07-13 15:04:00,49917.0000000000000000,49924.0000000000000000,49914.0000000000000000,49914.0000000000000000,8163.4000000000000000
1689260700,2023-07-13 15:05:00,49966.0000000000000000,49989.0000000000000000,49905.0000000000000000,49980.0000000000000000,18707.4600000000000000
1689260760,2023-07-13 15:06:00,49979.0000000000000000,49982.0000000000000000,49925.0000000000000000,49982.0000000000000000,6325.8400000000000000
1689260820,2023-07-13 15:07:00,49983.0000000000000000,49983.0000000000000000,49925.0000000000000000,49983.0000000000000000,395.1600000000000000
1689260880,2023-07-13 15:08:00,49981.0000000000000000,49982.0000000000000000,49981.0000000000000000,49982.0000000000000000,95.8400000000000000
1689260940,2023-07-13 15:09:00,49982.0000000000000000,49990.0000000000000000,49925.0000000000000000,49990.0000000000000000,2237.3600000000000000
1689261000,2023-07-13 15:10:00,49928.0000000000000000,49928.0000000000000000,49928.0000000000000000,49928.0000000000000000,11.9600000000000000
1689261060,2023-07-13 15:11:00,49978.0000000000000000,49978.0000000000000000,49930.0000000000000000,49931.0000000000000000,346.0800000000000000
1689261120,2023-07-13 15:12:00,49931.0000000000000000,49931.0000000000000000,49931.0000000000000000,49931.0000000000000000,0E-16
1689261180,2023-07-13 15:13:00,49975.0000000000000000,49990.0000000000000000,49932.0000000000000000,49932.0000000000000000,990.5600000000000000
1689261240,2023-07-13 15:14:00,49934.0000000000000000,49988.0000000000000000,49934.0000000000000000,49988.0000000000000000,237.3000000000000000
1689261300,2023-07-13 15:15:00,49988.0000000000000000,49988.0000000000000000,49932.0000000000000000,49987.0000000000000000,308.4800000000000000
1689261360,2023-07-13 15:16:00,49987.0000000000000000,49987.0000000000000000,49987.0000000000000000,49987.0000000000000000,375.3800000000000000
1689261420,2023-07-13 15:17:00,49938.0000000000000000,49940.0000000000000000,49938.0000000000000000,49938.0000000000000000,4391.9400000000000000
1689261480,2023-07-13 15:18:00,49986.0000000000000000,49986.0000000000000000,49983.0000000000000000,49983.0000000000000000,455.7000000000000000
1689261540,2023-07-13 15:19:00,49983.0000000000000000,49989.0000000000000000,49939.0000000000000000,49989.0000000000000000,607.9000000000000000
1689261600,2023-07-13 15:20:00,49935.0000000000000000,49989.0000000000000000,49934.0000000000000000,49987.0000000000000000,333.0800000000000000
1689261660,2023-07-13 15:21:00,49939.0000000000000000,49989.0000000000000000,49935.0000000000000000,49986.0000000000000000,212.1600000000000000
1689261720,2023-07-13 15:22:00,49932.0000000000000000,49985.0000000000000000,49932.0000000000000000,49935.0000000000000000,920.8800000000000000
1689261780,2023-07-13 15:23:00,49933.0000000000000000,49980.0000000000000000,49933.0000000000000000,49936.0000000000000000,1730.0400000000000000
1689261840,2023-07-13 15:24:00,49936.0000000000000000,49936.0000000000000000,49917.0000000000000000,49917.0000000000000000,7970.3200000000000000
1689261900,2023-07-13 15:25:00,49917.0000000000000000,49917.0000000000000000,49901.0000000000000000,49901.0000000000000000,3254.2400000000000000
1689261960,2023-07-13 15:26:00,49901.0000000000000000,49924.0000000000000000,49901.0000000000000000,49902.0000000000000000,6212.6000000000000000
1689262020,2023-07-13 15:27:00,49901.0000000000000000,49924.0000000000000000,49850.0000000000000000,49850.0000000000000000,4386.0400000000000000
1689262080,2023-07-13 15:28:00,49850.0000000000000000,49869.0000000000000000,49821.0000000000000000,49869.0000000000000000,4506.3200000000000000
1689262140,2023-07-13 15:29:00,49850.0000000000000000,49850.0000000000000000,49797.0000000000000000,49797.0000000000000000,5246.1800000000000000
1689262200,2023-07-13 15:30:00,49795.0000000000000000,49799.0000000000000000,49745.0000000000000000,49797.0000000000000000,12075.7200000000000000
1689262260,2023-07-13 15:31:00,49799.0000000000000000,49800.0000000000000000,49703.0000000000000000,49703.0000000000000000,9578.6600000000000000
1689262320,2023-07-13 15:32:00,49734.0000000000000000,49780.0000000000000000,49650.0000000000000000,49650.0000000000000000,23179.6600000000000000
1689262380,2023-07-13 15:33:00,49700.0000000000000000,49740.0000000000000000,49633.0000000000000000,49733.0000000000000000,32979.1600000000000000
1689262440,2023-07-13 15:34:00,49740.0000000000000000,49740.0000000000000000,49633.0000000000000000,49735.0000000000000000,3501.5200000000000000
1689262500,2023-07-13 15:35:00,49649.0000000000000000,49734.0000000000000000,49624.0000000000000000,49624.0000000000000000,5551.6000000000000000
1689262560,2023-07-13 15:36:00,49620.0000000000000000,49717.0000000000000000,49550.0000000000000000,49716.0000000000000000,22538.6400000000000000
1689262620,2023-07-13 15:37:00,49677.0000000000000000,49716.0000000000000000,49551.0000000000000000,49551.0000000000000000,6553.9000000000000000
1689262680,2023-07-13 15:38:00,49677.0000000000000000,49700.0000000000000000,49550.0000000000000000,49551.0000000000000000,6440.4400000000000000
1689262740,2023-07-13 15:39:00,49580.0000000000000000,49735.0000000000000000,49580.0000000000000000,49588.0000000000000000,5981.8400000000000000
1689262800,2023-07-13 15:40:00,49582.0000000000000000,49734.0000000000000000,49580.0000000000000000,49580.0000000000000000,17191.1000000000000000
1689262860,2023-07-13 15:41:00,49580.0000000000000000,49653.0000000000000000,49580.0000000000000000,49600.0000000000000000,19195.5600000000000000
1689262920,2023-07-13 15:42:00,49588.0000000000000000,49621.0000000000000000,49583.0000000000000000,49586.0000000000000000,21645.3400000000000000
1689262980,2023-07-13 15:43:00,49621.0000000000000000,49645.0000000000000000,49590.0000000000000000,49601.0000000000000000,14607.3200000000000000
1689263040,2023-07-13 15:44:00,49590.0000000000000000,49650.0000000000000000,49550.0000000000000000,49551.0000000000000000,15171.5200000000000000
1689263100,2023-07-13 15:45:00,49560.0000000000000000,49817.0000000000000000,49518.0000000000000000,49594.0000000000000000,28664.0800000000000000
