DT,PersianDate,ContractCode,FirstPrice,MaxPrice,MinPrice,LastPrice,TradesVolume,TradesValue,OpenInterest,ChangeOpenInterest,ActiveCustomers,ActiveBrokers,C_Buy,C_Sell,LastSettlementPrice,TodaySettlementPrice,SettlementPricePercent
2025-06-03T00:00:00,1404/03/13,CD1SIB0001,862000.0,871820.0,860000.0,871550.0,28829,25082051510,12900447,7011,2711,63,66,34,830306.0,870028.0,4.784
2025-06-04T00:00:00,1404/03/14,CD1SIB0001,0,0,0,0,0,0,12900447,0,2711,63,0,0,870028.0,870028.0,0
2025-06-05T00:00:00,1404/03/15,CD1SIB0001,0,0,0,0,0,0,12900447,0,2711,63,0,0,870028.0,870028.0,0
2025-06-07T00:00:00,1404/03/17,CD1SIB0001,913520.0,913520.0,895100.0,904000.0,29801,26997246520,12909518,9071,2715,64,92,42,870028.0,905917.0,4.125
2025-06-08T00:00:00,1404/03/18,CD1SIB0001,913000.0,913000.0,897000.0,903950.0,39986,36014229970,12931143,21625,2724,64,78,20,905917.0,900671.0,-0.5791
2025-06-09T00:00:00,1404/03/19,CD1SIB0001,906000.0,920000.0,898510.0,911850.0,112306,101873705640,13016910,85767,2735,64,94,16,900671.0,907108.0,0.7147
2025-06-10T00:00:00,1404/03/20,CD1SIB0001,910000.0,919800.0,895000.0,908410.0,74469,67036513280,13085165,68255,2742,64,90,17,907108.0,900194.0,-0.7622
2025-06-11T00:00:00,1404/03/21,CD1SIB0001,915000.0,915000.0,893000.0,905000.0,84387,76151489120,13160757,75592,2748,64,78,30,900194.0,902408.0,0.2459
2025-06-12T00:00:00,1404/03/22,CD1SIB0001,913000.0,947480.0,899010.0,931000.0,24315,22438742140,13180433,19676,2746,64,34,21,902408.0,922835.0,2.2636
2025-06-14T00:00:00,1404/03/24,CD1SIB0001,0,0,0,0,0,0,13180433,0,2746,64,0,0,922835.0,922835.0,0
2025-06-15T00:00:00,1404/03/25,CD1SIB0001,0,0,0,0,0,0,13180433,0,2746,64,0,0,922835.0,922835.0,0
2025-06-16T00:00:00,1404/03/26,CD1SIB0001,0,0,0,0,0,0,13180433,0,2746,64,0,0,922835.0,922835.0,0
2025-06-17T00:00:00,1404/03/27,CD1SIB0001,0,0,0,0,0,0,13180433,0,2746,64,0,0,922835.0,922835.0,0
2025-06-18T00:00:00,1404/03/28,CD1SIB0001,0,0,0,0,0,0,13180433,0,2746,64,0,0,922835.0,922835.0,0
2025-06-19T00:00:00,1404/03/29,CD1SIB0001,0,0,0,0,0,0,13180433,0,2746,64,0,0,922835.0,922835.0,0
2025-06-21T00:00:00,1404/03/31,CD1SIB0001,0,0,0,0,0,0,13180433,0,2746,64,0,0,922835.0,922835.0,0
2025-06-22T00:00:00,1404/04/01,CD1SIB0001,0,0,0,0,0,0,13180433,0,2746,64,0,0,922835.0,922835.0,0
2025-06-23T00:00:00,1404/04/02,CD1SIB0001,0,0,0,0,0,0,13180433,0,2746,64,0,0,922835.0,922835.0,0
2025-06-24T00:00:00,1404/04/03,CD1SIB0001,0,0,0,0,0,0,13180433,0,2746,64,0,0,922835.0,922835.0,0
2025-06-25T00:00:00,1404/04/04,CD1SIB0001,0,0,0,0,0,0,13180433,0,2746,64,0,0,922835.0,922835.0,0
2025-06-26T00:00:00,1404/04/05,CD1SIB0001,0,0,0,0,0,0,13180433,0,2746,64,0,0,922835.0,922835.0,0
2025-06-28T00:00:00,1404/04/07,CD1SIB0001,958910.0,958910.0,931700.0,938950.0,31060,29183324150,13180303,-130,2725,64,73,52,922835.0,939579.0,1.8144
2025-06-29T00:00:00,1404/04/08,CD1SIB0001,935010.0,968000.0,935010.0,961980.0,31831,30343809590,13190185,9882,2714,64,69,45,939579.0,953279.0,1.4581
2025-06-30T00:00:00,1404/04/09,CD1SIB0001,966050.0,1000000.0,955000.0,955000.0,129071,126098593240,13297347,107162,2719,64,105,33,953279.0,976971.0,2.4853
2025-07-01T00:00:00,1404/04/10,CD1SIB0001,988020.0,1010000.0,980000.0,980000.0,88355,87579766930,13360225,62878,2705,63,57,48,976971.0,991226.0,1.4591
2025-07-02T00:00:00,1404/04/11,CD1SIB0001,979320.0,994990.0,960000.0,970700.0,257649,249199588730,13591207,230982,2700,63,79,37,991226.0,967206.0,-2.4233
2025-07-03T00:00:00,1404/04/12,CD1SIB0001,0,0,0,0,0,0,13591207,0,2700,63,0,0,967206.0,967206.0,0
2025-07-05T00:00:00,1404/04/14,CD1SIB0001,0,0,0,0,0,0,13591207,0,2700,63,0,0,967206.0,967206.0,0
2025-07-06T00:00:00,1404/04/15,CD1SIB0001,0,0,0,0,0,0,13591207,0,2700,63,0,0,967206.0,967206.0,0
2025-07-07T00:00:00,1404/04/16,CD1SIB0001,977990.0,979980.0,961000.0,972000.0,144442,140301837140,13592471,1264,2691,63,65,41,967206.0,971337.0,0.4271
2025-07-08T00:00:00,1404/04/17,CD1SIB0001,970000.0,990000.0,962000.0,979840.0,251895,246389841810,13657313,64842,2694,63,64,31,971337.0,978145.0,0.7009
2025-07-09T00:00:00,1404/04/18,CD1SIB0001,980000.0,988990.0,968000.0,988990.0,291107,283797541740,13919511,262198,2702,63,67,27,978145.0,974891.0,-0.3327
2025-07-10T00:00:00,1404/04/19,CD1SIB0001,0,0,0,0,0,0,13919511,0,2702,63,0,0,974891.0,974891.0,0
2025-07-12T00:00:00,1404/04/21,CD1SIB0001,988000.0,1016760.0,988000.0,1004020.0,104404,104796345830,13993746,74235,2701,63,84,48,974891.0,1003758.0,2.961
2025-07-13T00:00:00,1404/04/22,CD1SIB0001,1029000.0,1039060.0,1006000.0,1030010.0,176772,181281040380,14096014,102268,2711,63,99,29,1003758.0,1025508.0,2.1669
2025-07-14T00:00:00,1404/04/23,CD1SIB0001,1030110.0,1074980.0,1030110.0,1050000.0,124740,132976865980,14108028,12014,2703,63,93,46,1025508.0,1066032.0,3.9516
2025-07-15T00:00:00,1404/04/24,CD1SIB0001,1071200.0,1071200.0,1040000.0,1050000.0,140482,146916255880,14125123,17095,2709,63,83,38,1066032.0,1045801.0,-1.8978
2025-07-16T00:00:00,1404/04/25,CD1SIB0001,1032200.0,1040000.0,1017060.0,1020000.0,187231,191526229000,14281586,156463,2717,63,91,20,1045801.0,1022941.0,-2.1859
2025-07-17T00:00:00,1404/04/26,CD1SIB0001,0,0,0,0,0,0,14281586,0,2717,63,0,0,1022941.0,1022941.0,0
2025-07-19T00:00:00,1404/04/28,CD1SIB0001,1019820.0,1034960.0,1002880.0,1016900.0,33137,33531089350,14305056,23470,2721,63,80,25,1022941.0,1011893.0,-1.08
2025-07-20T00:00:00,1404/04/29,CD1SIB0001,1019990.0,1019990.0,995120.0,995130.0,309008,309313191000,14358641,53585,2723,64,94,27,1011893.0,1000988.0,-1.0777
2025-07-21T00:00:00,1404/04/30,CD1SIB0001,1019940.0,1033200.0,1010010.0,1030050.0,137116,140135325600,14475328,116687,2714,65,69,39,1000988.0,1022020.0,2.1011
2025-07-22T00:00:00,1404/04/31,CD1SIB0001,1053120.0,1071990.0,1046110.0,1051960.0,173044,181798852480,14615717,140389,2709,65,85,45,1022020.0,1050593.0,2.7957
2025-07-23T00:00:00,1404/05/01,CD1SIB0001,1079990.0,1079990.0,1047720.0,1051950.0,46661,49427445360,14643793,28076,2720,65,86,18,1050593.0,1059288.0,0.8276
2025-07-24T00:00:00,1404/05/02,CD1SIB0001,0,0,0,0,0,0,14643793,0,2720,65,0,0,1059288.0,1059288.0,0
2025-07-26T00:00:00,1404/05/04,CD1SIB0001,1040000.0,1050000.0,1028600.0,1038600.0,290593,299456175340,14859201,215408,2718,64,96,34,1059288.0,1030500.0,-2.7177
2025-07-27T00:00:00,1404/05/05,CD1SIB0001,1030610.0,1040000.0,1024060.0,1033970.0,24994,25847588310,14880148,20947,2722,65,103,24,1030500.0,1034152.0,0.3544
2025-07-28T00:00:00,1404/05/06,CD1SIB0001,1064900.0,1064900.0,1048000.0,1050000.0,351971,370989572740,15209689,329541,2718,66,97,44,1034152.0,1054034.0,1.9225
2025-07-29T00:00:00,1404/05/07,CD1SIB0001,1052000.0,1089960.0,1052000.0,1071990.0,208101,220557655070,15396637,186948,2716,66,62,42,1054034.0,1059859.0,0.5526
2025-07-30T00:00:00,1404/05/08,CD1SIB0001,1079980.0,1080000.0,1060010.0,1074830.0,140065,150605459210,15497670,101033,2725,66,83,35,1059859.0,1075254.0,1.4526
2025-07-31T00:00:00,1404/05/09,CD1SIB0001,0,0,0,0,0,0,15497670,0,2725,66,0,0,1075254.0,1075254.0,0
2025-08-02T00:00:00,1404/05/11,CD1SIB0001,1077000.0,1099780.0,1075000.0,1085000.0,110261,120099876710,15559594,61924,2725,66,104,39,1075254.0,1089233.0,1.3001
2025-08-03T00:00:00,1404/05/12,CD1SIB0001,1092050.0,1104070.0,1090000.0,1090000.0,160470,176398514970,15670100,110506,2728,66,105,44,1089233.0,1099262.0,0.9207
2025-08-04T00:00:00,1404/05/13,CD1SIB0001,1090030.0,1113940.0,1090000.0,1110000.0,180109,198593210580,15815506,145406,2733,66,80,43,1099262.0,1102628.0,0.3062
2025-08-05T00:00:00,1404/05/14,CD1SIB0001,1129450.0,1143960.0,1102500.0,1118580.0,49767,55924149490,15839323,23817,2734,66,94,52,1102628.0,1123720.0,1.9129
2025-08-06T00:00:00,1404/05/15,CD1SIB0001,1118500.0,1120000.0,1109010.0,1109110.0,130020,144473357190,15956263,116940,2735,66,71,28,1123720.0,1111163.0,-1.1174
2025-08-07T00:00:00,1404/05/16,CD1SIB0001,0,0,0,0,0,0,15956263,0,2735,66,0,0,1111163.0,1111163.0,0
2025-08-09T00:00:00,1404/05/18,CD1SIB0001,1108500.0,1108510.0,1096900.0,1098900.0,24748,27207560170,15961838,5575,2777,66,138,33,1111163.0,1099384.0,-1.0601
2025-08-10T00:00:00,1404/05/19,CD1SIB0001,1099000.0,1100000.0,1083700.0,1093930.0,46722,51045057240,15979741,17903,2835,66,177,27,1099384.0,1092527.0,-0.6237
2025-08-11T00:00:00,1404/05/20,CD1SIB0001,1120180.0,1125120.0,1100000.0,1109990.0,102227,113685143700,16060437,80696,2883,66,138,22,1092527.0,1112085.0,1.7902
2025-08-12T00:00:00,1404/05/21,CD1SIB0001,1116410.0,1116410.0,1091120.0,1099100.0,169841,185894630690,16227536,167099,2917,66,99,17,1112085.0,1094522.0,-1.5793
2025-08-13T00:00:00,1404/05/22,CD1SIB0001,1105000.0,1124990.0,1100000.0,1124800.0,191821,213859970690,16306960,79424,2949,67,118,27,1094522.0,1114893.0,1.8612
2025-08-14T00:00:00,1404/05/23,CD1SIB0001,0,0,0,0,0,0,16306960,0,2949,67,0,0,1114893.0,1114893.0,0
2025-08-16T00:00:00,1404/05/25,CD1SIB0001,1120000.0,1120000.0,1086400.0,1090070.0,55140,60374691940,16350854,43894,2966,67,133,26,1114893.0,1094935.0,-1.7901
2025-08-17T00:00:00,1404/05/26,CD1SIB0001,1090010.0,1139490.0,1090010.0,1111990.0,85195,94870737080,16425152,74298,2977,67,85,35,1094935.0,1113572.0,1.7021
2025-08-18T00:00:00,1404/05/27,CD1SIB0001,1129990.0,1129990.0,1115000.0,1115000.0,112015,125502776440,16531579,106427,2998,67,108,18,1113572.0,1120410.0,0.6141
2025-08-19T00:00:00,1404/05/28,CD1SIB0001,1139990.0,1139990.0,1100000.0,1110000.0,48236,53537860380,16575333,43754,3019,67,113,18,1120410.0,1109915.0,-0.9367
2025-08-20T00:00:00,1404/05/29,CD1SIB0001,1124450.0,1124500.0,1082000.0,1120000.0,113923,124851647920,16651946,76613,3034,67,122,22,1109915.0,1095930.0,-1.26
2025-08-21T00:00:00,1404/05/30,CD1SIB0001,0,0,0,0,0,0,16651946,0,3034,67,0,0,1095930.0,1095930.0,0
2025-08-23T00:00:00,1404/06/01,CD1SIB0001,1120000.0,1143720.0,1116000.0,1137000.0,291092,326878891470,16920864,268918,3024,67,73,46,1095930.0,1122940.0,2.4646
2025-08-24T00:00:00,1404/06/02,CD1SIB0001,0,0,0,0,0,0,16920864,0,3024,67,0,0,1122940.0,1122940.0,0
2025-08-25T00:00:00,1404/06/03,CD1SIB0001,1164500.0,1174970.0,1144410.0,1168000.0,108213,126427725930,16921694,830,3037,67,109,39,1122940.0,1168323.0,4.0414
2025-08-26T00:00:00,1404/06/04,CD1SIB0001,1189000.0,1199920.0,1155570.0,1165000.0,107625,125871443920,16932004,10310,3067,66,144,37,1168323.0,1169537.0,0.1039
2025-08-27T00:00:00,1404/06/05,CD1SIB0001,1222000.0,1222000.0,1181080.0,1188990.0,112649,133923982530,17029131,97127,3096,66,178,35,1169537.0,1188861.0,1.6523
2025-08-28T00:00:00,1404/06/06,CD1SIB0001,0,0,0,0,0,0,17029131,0,3096,66,0,0,1188861.0,1188861.0,0
2025-08-30T00:00:00,1404/06/08,CD1SIB0001,1248300.0,1248300.0,1248300.0,1248300.0,251195,313566718500,17082745,53614,3072,66,12,52,1188861.0,1248300.0,4.9997
2025-08-31T00:00:00,1404/06/09,CD1SIB0001,1310710.0,1310710.0,1260000.0,1290000.0,197843,257389657500,17198877,116132,3093,66,173,75,1248300.0,1300979.0,4.2201
2025-09-01T00:00:00,1404/06/10,CD1SIB0001,0,0,0,0,0,0,17198877,0,3093,66,0,0,1300979.0,1300979.0,0
2025-09-02T00:00:00,1404/06/11,CD1SIB0001,1329680.0,1354000.0,1303010.0,1321000.0,229828,302740474280,17275601,76724,3094,66,127,80,1300979.0,1317248.0,1.2505
2025-09-03T00:00:00,1404/06/12,CD1SIB0001,1329900.0,1349000.0,1303000.0,1348990.0,151735,199674826750,17387921,112320,3110,66,121,39,1317248.0,1315944.0,-0.099
2025-09-04T00:00:00,1404/06/13,CD1SIB0001,0,0,0,0,0,0,17387921,0,3110,66,0,0,1315944.0,1315944.0,0
2025-09-06T00:00:00,1404/06/15,CD1SIB0001,1314510.0,1360000.0,1314510.0,1354880.0,222552,297587241300,17538673,150752,3121,66,137,41,1315944.0,1337158.0,1.6121
2025-09-07T00:00:00,1404/06/16,CD1SIB0001,1350000.0,1399970.0,1345000.0,1398500.0,198396,271716162850,17570033,31360,3134,66,135,52,1337158.0,1369565.0,2.4236
2025-09-08T00:00:00,1404/06/17,CD1SIB0001,1430000.0,1434970.0,1376500.0,1395000.0,215254,299812761490,17575419,5386,3156,66,137,53,1369565.0,1392832.0,1.6989
2025-09-09T00:00:00,1404/06/18,CD1SIB0001,1409890.0,1409890.0,1376000.0,1390000.0,215666,298760171520,17627804,52385,3179,66,138,38,1392832.0,1385291.0,-0.5414
2025-09-10T00:00:00,1404/06/19,CD1SIB0001,0,0,0,0,0,0,17627804,0,3179,66,0,0,1385291.0,1385291.0,0
2025-09-11T00:00:00,1404/06/20,CD1SIB0001,0,0,0,0,0,0,17627804,0,3179,66,0,0,1385291.0,1385291.0,0
2025-09-13T00:00:00,1404/06/22,CD1SIB0001,1400000.0,1400100.0,1339020.0,1340000.0,133467,179481161000,17740686,112882,3195,66,177,35,1385291.0,1344761.0,-2.9257
2025-09-14T00:00:00,1404/06/23,CD1SIB0001,1352780.0,1392000.0,1350010.0,1389520.0,114739,158643147270,17828036,87350,3200,67,114,39,1344761.0,1382644.0,2.8171
2025-09-15T00:00:00,1404/06/24,CD1SIB0001,1420000.0,1450000.0,1403900.0,1440000.0,142200,204814822350,17841715,13679,3206,66,131,48,1382644.0,1440329.0,4.1721
2025-09-16T00:00:00,1404/06/25,CD1SIB0001,1499020.0,1499990.0,1440000.0,1443000.0,150664,222536183090,17858965,17250,3241,67,199,50,1440329.0,1477036.0,2.5485
2025-09-17T00:00:00,1404/06/26,CD1SIB0001,1460000.0,1460000.0,1427600.0,1446480.0,271754,388917362250,18087046,228081,3268,67,171,29,1477036.0,1431138.0,-3.1074
2025-09-18T00:00:00,1404/06/27,CD1SIB0001,0,0,0,0,0,0,18087046,0,3268,67,0,0,1431138.0,1431138.0,0
2025-09-20T00:00:00,1404/06/29,CD1SIB0001,1502690.0,1502690.0,1498000.0,1502100.0,341157,512650990420,18241404,154358,3327,67,252,49,1431138.0,1502683.0,4.9992
2025-09-21T00:00:00,1404/06/30,CD1SIB0001,1577790.0,1577810.0,1570000.0,1577810.0,666464,1050820254260,18341551,100147,3421,67,347,68,1502683.0,1576710.0,4.9263
2025-09-22T00:00:00,1404/06/31,CD1SIB0001,1620000.0,1625530.0,1557700.0,1588000.0,273631,432875732540,18356049,14498,3490,66,291,55,1576710.0,1581969.0,0.3335
2025-09-23T00:00:00,1404/07/01,CD1SIB0001,1618970.0,1639880.0,1578000.0,1622000.0,222761,361686594020,18514041,157992,3611,67,406,48,1581969.0,1623653.0,2.6349
2025-09-24T00:00:00,1404/07/02,CD1SIB0001,1704830.0,1704830.0,1704830.0,1704830.0,113003,192650904490,18542590,28549,3598,67,29,51,1623653.0,1704830.0,4.9997
2025-09-25T00:00:00,1404/07/03,CD1SIB0001,0,0,0,0,0,0,18542590,0,3598,67,0,0,1704830.0,1704830.0,0
2025-09-27T00:00:00,1404/07/05,CD1SIB0001,1790070.0,1790070.0,1790070.0,1790070.0,38753,69370582710,18542611,21,3592,67,32,40,1704830.0,1790070.0,4.9999
2025-09-28T00:00:00,1404/07/06,CD1SIB0001,1879570.0,1879570.0,1795000.0,1816810.0,647243,1205117920640,18598359,55748,3795,68,863,154,1790070.0,1861925.0,4.0141
2025-09-29T00:00:00,1404/07/07,CD1SIB0001,1870000.0,1955020.0,1860000.0,1955020.0,383958,748121867310,18670109,71750,3898,68,389,103,1861925.0,1948447.0,4.6469
2025-09-30T00:00:00,1404/07/08,CD1SIB0001,2045540.0,2045540.0,1895000.0,1963000.0,361618,706113609250,18782203,112094,3962,69,444,373,1948447.0,1952651.0,0.2158
2025-10-01T00:00:00,1404/07/09,CD1SIB0001,2017500.0,2050280.0,1990000.0,2047080.0,392036,801604186260,18834083,51880,4051,71,395,205,1952651.0,2044721.0,4.7151
2025-10-02T00:00:00,1404/07/10,CD1SIB0001,0,0,0,0,0,0,18834083,0,4051,71,0,0,2044721.0,2044721.0,0
2025-10-04T00:00:00,1404/07/12,CD1SIB0001,2099950.0,2099950.0,1960000.0,1997700.0,433900,866476739740,18897148,63065,4119,71,367,194,2044721.0,1996950.0,-2.3363
2025-10-05T00:00:00,1404/07/13,CD1SIB0001,1990050.0,2019980.0,1990050.0,1996910.0,122496,245652479500,18914718,17570,4189,71,290,74,1996950.0,2005392.0,0.4227
2025-10-06T00:00:00,1404/07/14,CD1SIB0001,2050000.0,2050000.0,1955130.0,1959990.0,400236,794281763870,18974118,59400,4266,71,374,57,2005392.0,1984534.0,-1.0401
2025-10-07T00:00:00,1404/07/15,CD1SIB0001,1998000.0,2005990.0,1970010.0,1997100.0,301192,599755881920,19074981,100863,4345,71,321,55,1984534.0,1991274.0,0.3396
2025-10-08T00:00:00,1404/07/16,CD1SIB0001,2050050.0,2090830.0,2045050.0,2046000.0,440932,915500667130,19195506,120525,4449,71,393,83,1991274.0,2076285.0,4.2692
2025-10-09T00:00:00,1404/07/17,CD1SIB0001,0,0,0,0,0,0,19195506,0,4449,71,0,0,2076285.0,2076285.0,0
2025-10-11T00:00:00,1404/07/19,CD1SIB0001,2025100.0,2079980.0,1972480.0,1972480.0,329022,658459706380,19298569,103063,4530,71,510,133,2076285.0,2001263.0,-3.6133
2025-10-12T00:00:00,1404/07/20,CD1SIB0001,1965000.0,1965000.0,1901200.0,1948110.0,370595,711539407260,19448939,150370,4584,72,422,110,2001263.0,1919992.0,-4.061
2025-10-13T00:00:00,1404/07/21,CD1SIB0001,2010000.0,2015000.0,1990000.0,2009740.0,257836,517205702480,19449082,143,4652,72,392,94,1919992.0,2005948.0,4.4769
2025-10-14T00:00:00,1404/07/22,CD1SIB0001,2030000.0,2030000.0,1995800.0,1999920.0,327125,655903409770,19480076,30994,4758,74,439,80,2005948.0,2005054.0,-0.0446
2025-10-15T00:00:00,1404/07/23,CD1SIB0001,2020000.0,2105300.0,2020000.0,2080000.0,192385,398927993810,19520427,40351,4834,74,332,110,2005054.0,2073592.0,3.4183
2025-10-16T00:00:00,1404/07/24,CD1SIB0001,0,0,0,0,0,0,19520427,0,4834,74,0,0,2073592.0,2073592.0,0
2025-10-18T00:00:00,1404/07/26,CD1SIB0001,2023500.0,2023510.0,1995000.0,2016890.0,213645,427726387340,19667825,147398,4903,74,401,104,2073592.0,2002043.0,-3.4505
2025-10-19T00:00:00,1404/07/27,CD1SIB0001,2030000.0,2094970.0,2030000.0,2076100.0,448361,925833865510,19737889,70064,4991,74,360,91,2002043.0,2064930.0,3.1411
2025-10-20T00:00:00,1404/07/28,CD1SIB0001,2070000.0,2070000.0,2016000.0,2042770.0,177590,362486083920,19813242,75353,5071,74,372,79,2064930.0,2041140.0,-1.1521
2025-10-21T00:00:00,1404/07/29,CD1SIB0001,1999990.0,2015000.0,1971000.0,1971040.0,210358,419461121850,19884044,70802,5137,74,470,124,2041140.0,1994035.0,-2.3078
2025-10-22T00:00:00,1404/07/30,CD1SIB0001,1971000.0,1971000.0,1912010.0,1942100.0,594074,1146208782690,19903929,19885,5192,74,416,98,1994035.0,1929404.0,-3.2412
2025-10-23T00:00:00,1404/08/01,CD1SIB0001,0,0,0,0,0,0,19903929,0,5192,74,0,0,1929404.0,1929404.0,0
2025-10-25T00:00:00,1404/08/03,CD1SIB0001,1900100.0,1964000.0,1898300.0,1936700.0,252617,486293604750,20092268,188339,5263,74,414,67,1929404.0,1925023.0,-0.2271
2025-10-26T00:00:00,1404/08/04,CD1SIB0001,2017600.0,2017600.0,1925960.0,1930000.0,199512,393509101090,20205462,113194,5356,75,440,74,1925023.0,1972358.0,2.4589
2025-10-27T00:00:00,1404/08/05,CD1SIB0001,1955000.0,1960000.0,1878200.0,1899990.0,195019,369878491630,20305221,99759,5398,75,479,116,1972358.0,1896628.0,-3.8396
2025-10-28T00:00:00,1404/08/06,CD1SIB0001,1865000.0,1865000.0,1810000.0,1821000.0,494136,898169678720,20385742,80521,5439,75,448,86,1896628.0,1817657.0,-4.1638
2025-10-29T00:00:00,1404/08/07,CD1SIB0001,1900000.0,1920000.0,1860140.0,1895300.0,249265,470435651890,20485948,100206,5505,75,381,83,1817657.0,1887291.0,3.831
2025-10-30T00:00:00,1404/08/08,CD1SIB0001,0,0,0,0,0,0,20485948,0,5505,75,0,0,1887291.0,1887291.0,0
2025-11-01T00:00:00,1404/08/10,CD1SIB0001,1989770.0,1989770.0,1900800.0,1942990.0,163707,316401216040,20614003,128055,5548,75,298,54,1887291.0,1932729.0,2.4076
2025-11-02T00:00:00,1404/08/11,CD1SIB0001,1937520.0,1978700.0,1800000.0,1910000.0,248279,470063810900,20647492,33489,5660,75,498,60,1932729.0,1893289.0,-2.0406
2025-11-03T00:00:00,1404/08/12,CD1SIB0001,1939880.0,1939880.0,1876560.0,1880000.0,133538,252705352730,20742224,94732,5731,75,372,47,1893289.0,1892385.0,-0.0477
2025-11-04T00:00:00,1404/08/13,CD1SIB0001,1900000.0,1908800.0,1870000.0,1882200.0,54852,103480706190,20773119,30895,5788,75,336,43,1892385.0,1886544.0,-0.3087
2025-11-05T00:00:00,1404/08/14,CD1SIB0001,1898960.0,1898960.0,1800000.0,1800000.0,160456,293573045610,20926301,153182,5869,75,473,41,1886544.0,1829617.0,-3.0175
2025-11-06T00:00:00,1404/08/15,CD1SIB0001,0,0,0,0,0,0,20926301,0,5869,75,0,0,1829617.0,1829617.0,0
2025-11-08T00:00:00,1404/08/17,CD1SIB0001,1849900.0,1849900.0,1784000.0,1838000.0,684949,1242191626540,21089401,163100,5926,75,395,71,1829617.0,1813553.0,-0.878
2025-11-09T00:00:00,1404/08/18,CD1SIB0001,1857200.0,1879930.0,1829000.0,1875800.0,235986,432540721170,21287846,198445,5976,75,294,59,1813553.0,1832908.0,1.0672
2025-11-10T00:00:00,1404/08/19,CD1SIB0001,1954430.0,1954430.0,1890010.0,1913000.0,182758,348003713650,21443094,155248,6035,75,296,74,1832908.0,1904178.0,3.8884
2025-11-11T00:00:00,1404/08/20,CD1SIB0001,1980000.0,1999300.0,1959100.0,1983000.0,195261,384526395820,21596447,153353,6054,75,320,101,1904178.0,1969294.0,3.4196
2025-11-12T00:00:00,1404/08/21,SilverBar,2069940.0,2069940.0,2009000.0,2019980.0,240426,486037155140,21795097,198650,6104,75,362,93,1969294.0,2021567.0,2.6544
2025-11-13T00:00:00,1404/08/22,SilverBar,0,0,0,0,0,0,21795097,0,6104,75,0,0,2021567.0,2021567.0,0
2025-11-15T00:00:00,1404/08/24,SilverBar,1990000.0,2018990.0,1955000.0,1960020.0,97922,193706910500,21847027,51930,6166,75,379,86,2021567.0,1978176.0,-2.1464
2025-11-16T00:00:00,1404/08/25,SilverBar,1996000.0,1996000.0,1949200.0,1951010.0,283350,556345576180,22046075,199048,6231,76,365,74,1978176.0,1963457.0,-0.7441
2025-11-17T00:00:00,1404/08/26,SilverBar,1984500.0,1984500.0,1957100.0,1969660.0,211567,415744526460,22226910,180835,6310,76,333,40,1963457.0,1965073.0,0.0823
2025-11-18T00:00:00,1404/08/27,SilverBar,1969990.0,1984500.0,1955080.0,1984500.0,213929,422138446030,22399409,172499,6359,76,304,75,1965073.0,1973264.0,0.4168
2025-11-19T00:00:00,1404/08/28,SilverBar,2009990.0,2060000.0,1990000.0,2039030.0,242937,490473690130,22608119,208710,6416,76,319,109,1973264.0,2018934.0,2.3144
2025-11-20T00:00:00,1404/08/29,SilverBar,0,0,0,0,0,0,22608119,0,6416,76,0,0,2018934.0,2018934.0,0
2025-11-22T00:00:00,1404/09/01,SilverBar,2000000.0,2019990.0,1969020.0,1993040.0,351241,701794578450,22895052,286933,6477,76,454,92,2018934.0,1998043.0,-1.0348
2025-11-23T00:00:00,1404/09/02,SilverBar,2030000.0,2033000.0,1978900.0,2029990.0,232474,463482882680,23047022,151970,6530,76,359,72,1998043.0,1993698.0,-0.2175
2025-11-24T00:00:00,1404/09/03,SilverBar,0,0,0,0,0,0,23047022,0,6530,76,0,0,1993698.0,1993698.0,0
2025-11-25T00:00:00,1404/09/04,SilverBar,2038000.0,2059980.0,2004000.0,2050000.0,282512,569879712070,23241802,194780,6653,77,594,118,1993698.0,2017188.0,1.1782
2025-11-26T00:00:00,1404/09/05,SilverBar,2059950.0,2063000.0,2037000.0,2042490.0,353181,722357631250,23529179,287377,6792,77,659,51,2017188.0,2045290.0,1.3931
2025-11-27T00:00:00,1404/09/06,SilverBar,0,0,0,0,0,0,23529179,0,6792,77,0,0,2045290.0,2045290.0,0
2025-11-29T00:00:00,1404/09/08,SilverBar,2200000.0,2228970.0,2163300.0,2180000.0,293331,640617614160,23656452,127273,6910,77,624,192,2045290.0,2183941.0,6.779
2025-11-30T00:00:00,1404/09/09,SilverBar,2249990.0,2250000.0,2191000.0,2208030.0,797855,1762605863500,24356576,700124,7102,77,934,130,2183941.0,2209181.0,1.1557
2025-12-01T00:00:00,1404/09/10,SilverBar,2298950.0,2339990.0,2253040.0,2312120.0,436103,1003336614830,24722338,365762,7306,77,847,150,2209181.0,2300687.0,4.1421
2025-12-02T00:00:00,1404/09/11,SilverBar,2270010.0,2432980.0,2270010.0,2399000.0,325886,751579300210,24872228,149890,7376,77,595,206,2300687.0,2306264.0,0.2424
2025-12-03T00:00:00,1404/09/12,SilverBar,2460100.0,2536800.0,2412890.0,2510010.0,682658,1685559571180,25403349,531121,7512,77,693,202,2306264.0,2469113.0,7.0612
2025-12-04T00:00:00,1404/09/13,SilverBar,0,0,0,0,0,0,25403349,0,7512,77,0,0,2469113.0,2469113.0,0
2025-12-06T00:00:00,1404/09/15,SilverBar,2670000.0,2670000.0,2511610.0,2638970.0,518860,1346687213280,25806262,402913,7728,77,951,183,2469113.0,2595473.0,5.1176
